pointx,pointy,valuex,valuey
193.0,359.0,0.0,0.0
288.0,377.0,175.0,0.0
391.0,403.0,350.0,0.0
637.0,458.0,700.0,0.0
295.0,323.0,0.0,175.0
386.0,293.0,0.0,350.0
468.0,268.0,0.0,525.0
387.0,348.0,175.0,175.0
491.0,370.0,350.0,175.0
604.0,390.0,525.0,175.0
729.0,412.0,700.0,175.0
691.0,352.0,525.0,350.0
812.0,369.0,700.0,350.0
770.0,313.0,525.0,525.0
887.0,335.0,700.0,525.0
657.0,297.0,350.0,525.0
506.0,427.0,525.0,0.0
-7.0,384.0,-175.0,-175.0
98.0,341.0,-175.0,0.0
203.0,298.0,-175.0,175.0
295.33333333333326,273.3333333333333,-175.0,350.0
373.5,253.5,-175.0,525.0
451.66666666666674,233.66666666666674,-175.0,700.0
91.0,395.0,0.0,-175.0
550.0,243.0,0.0,700.0
189.0,406.0,175.0,-175.0
476.66666666666674,312.6666666666667,175.0,350.0
562.5,282.5,175.0,525.0
648.3333333333333,252.33333333333331,175.0,700.0
291.0,436.0,350.0,-175.0
574.0,333.5,350.0,350.0
740.0,260.5,350.0,700.0
408.0,464.0,525.0,-175.0
849.0,274.0,525.0,700.0
545.0,504.0,700.0,-175.0
962.0,301.0,700.0,700.0
682.0,544.0,875.0,-175.0
768.0,489.0,875.0,0.0
854.0,434.0,875.0,175.0
933.0,386.0,875.0,350.0
1004.0,357.0,875.0,525.0
1075.0,328.0,875.0,700.0
